0.000000000000000000e+00,1.053312552721570527e-11,6.658065504165090500e-10,7.459803121811092169e-09,4.105592661584177954e-08,1.527507653021935990e-07,4.428723538886859051e-07,1.079282857648233416e-06,2.312676079516009557e-06,4.485015489864796933e-06,8.027260050485956274e-06,1.344248112637328740e-05,2.127058903808767929e-05,3.203116363542370489e-05,4.614131753388167303e-05,6.380610778512380856e-05,8.487974284962912497e-05,1.086966947047415452e-04,1.338728056437062022e-04,1.580775579106056378e-04,1.777798313741472936e-04,1.879706873738745665e-04,1.818679612245973124e-04,1.506086957049651456e-04,8.293667616382721999e-05,-3.510649303811044591e-05,-2.204772291073121523e-04,-4.934021897417437911e-04,-8.776154666902189058e-04,-1.400548643224853529e-03,-2.093461080338378331e-03,-2.991497477157320246e-03,-4.133659657168279461e-03,-5.562679680974189425e-03,-7.324781792978857752e-03,-9.469321384836550809e-03,-1.204829011026758122e-02,-1.511567751763845911e-02,-1.872668107819239550e-02,-2.293675827445805504e-02,-2.780051646633846518e-02,-3.337043855854339436e-02,-3.969544503491567733e-02,-4.681929568110931167e-02,-5.477883726116925672e-02,-6.360210651605711918e-02,-7.330630107954522190e-02,-8.389563422220956690e-02,-9.535909269740142080e-02,-1.076681203312442880e-01,-1.207742533267162077e-01,-1.346067364927139021e-01,-1.490701527142184457e-01,-1.640421009000276598e-01,-1.793709603303815237e-01,-1.948737817288632712e-01,-2.103343474527137880e-01,-2.255014448860895027e-01,-2.400873983868325734e-01,-2.537669059365850188e-01,-2.661762269374265966e-01,-2.769127673502495557e-01,-2.855351075497459257e-01,-2.915635168520195886e-01,-2.944809966325442896e-01,-2.937348912794789935e-01,-2.887391029113176577e-01,-2.788769418262156963e-01,-2.635046400476276363e-01,-2.419555500987516650e-01,-2.135450452955688361e-01,-1.775761314213145647e-01,-1.333457726675860711e-01,-8.015192724018053994e-02,-1.730128007934324946e-02,5.588234821010902575e-02,1.400489458210823490e-01,2.358126461738288826e-01,3.437415040603368777e-01,4.643467685429161218e-01,5.980717189723199212e-01,7.452801397603930900e-01,9.062445186620196047e-01,1.081134062193816581e+00,1.270002630343742389e+00,1.472776700805576322e+00,1.689243480504124317e+00,1.919039289059972786e+00,2.161638344976996695e+00,2.416342090624509886e+00,2.682269196434264202e+00,2.958346388051034559e+00,3.243300242378851728e+00,3.535650099474715091e+00,3.833702236985975009e+00,4.135545452242640252e+00,4.439048194147138027e+00,4.741857382605623172e+00,5.041399047382697951e+00,5.334880910911032892e+00
0.000000000000000000e+00,1.052451945452822190e-11,6.636226343336003257e-10,7.404410370095144246e-09,4.050923511980176035e-08,1.495364410122313491e-07,4.292614024911103089e-07,1.033354020019745817e-06,2.181483820799955237e-06,4.155201465513637561e-06,7.277865434935130297e-06,1.187407077843392739e-05,1.820449680835345605e-05,2.637281811001025925e-05,3.620230569313005346e-05,4.708096215386396320e-05,5.777545849211951633e-05,6.621573596346961243e-05,6.925386304590173514e-05,6.240254888968877660e-05,3.956055967756334177e-05,-7.265891048903241946e-06,-8.823495929337543057e-05,-2.159217625725917103e-04,-4.055378931155125119e-04,-6.751028243550929921e-04,-1.045551309376153851e-03,-1.540760346490494025e-03,-2.187479157574487732e-03,-3.015145927001504095e-03,-4.055575813391497017e-03,-5.342505995189200142e-03,-6.910985257410427740e-03,-8.796597874160920483e-03,-1.103451428287108294e-02,-1.365836426412217475e-02,-1.669893200718796517e-02,-2.018267651690778750e-02,-2.413008525256261569e-02,-2.855387362413826582e-02,-3.345704793615131289e-02,-3.883085448559392416e-02,-4.465264270203407604e-02,-5.088367537109815542e-02,-5.746692400841464654e-02,-6.432489224629683866e-02,-7.135751455390826337e-02,-7.844018162617347190e-02,-8.542194724059935795e-02,-9.212397419011954247e-02,-9.833827895382273032e-02,-1.038268359716799510e-01,-1.083211026575417041e-01,-1.115220255396277282e-01,-1.131005860935219293e-01,-1.126989418761208117e-01,-1.099322144411042645e-01,-1.043909701939092771e-01,-9.564443382024308271e-02,-8.324446620791518814e-02,-6.673032990674186704e-02,-4.563425518404752579e-02,-1.948780870173313223e-02,1.217094514775587596e-02,4.978951304849182219e-02,9.379230807798735747e-02,1.445713020482856381e-01,2.024760599557937635e-01,2.678032364421012446e-01,3.407856290436410696e-01,4.215808977401379609e-01,5.102600746885747052e-01,6.067960018315156079e-01,7.110518470710082140e-01,8.227698616745791060e-01,9.415605523004685340e-01,1.066892450270716219e+00,1.198082668264862871e+00,1.334288440244272067e+00,1.474499843950533462e+00,1.617533906569203150e+00,1.762030292948539856e+00,1.906448771969833533e+00,2.049068650162655825e+00,2.187990352353450074e+00,2.321139316966165822e+00,2.446272358527937119e+00,2.560986631972213878e+00,2.662731312512672144e+00,2.748822081255638761e+00,2.816458480435431788e+00,2.862744173342262055e+00,2.884710112849475649e+00,2.879340589156669683e+00,2.843602092204263965e+00,2.774474887475509188e+00,2.668987165908721870e+00,2.524251589752477543e+00,2.337504016794916151e+00,2.106144145896107212e+00
0.000000000000000000e+00,1.051243020320559143e-11,6.605578260619967895e-10,7.326802387892714445e-09,3.974506218931980079e-08,1.450568336073832948e-07,4.103624165119196669e-07,9.698609654890501261e-07,2.001048674841931422e-06,3.704255905961868459e-06,6.260062044961534395e-06,9.759844179754660181e-06,1.410588404450030684e-05,1.887904967266210171e-05,2.317403785855421818e-05,2.540444749092282581e-05,2.308247301019125729e-05,1.258066899732289295e-05,-1.111406243692836307e-05,-5.464148196993641476e-05,-1.264888032109182266e-04,-2.371739138509802952e-04,-3.993719713762964923e-04,-6.279651426838919054e-04,-9.399947168700439979e-04,-1.354495002478955674e-03,-1.892189396503094314e-03,-2.575030835333729558e-03,-3.425571539037582016e-03,-4.466150547476794262e-03,-5.717892002296676331e-03,-7.199512408732276249e-03,-8.925941144778239481e-03,-1.090676517514081213e-02,-1.314451615035124726e-02,-1.563282567993319258e-02,-1.835448239283054769e-02,-2.127943224918057638e-02,-2.436277123955813209e-02,-2.754278688331077488e-02,-3.073911159085334840e-02,-3.385105675684051824e-02,-3.675620117481399191e-02,-3.930931078910644000e-02,-4.134166871879437627e-02,-4.266089471150581042e-02,-4.305133154525325051e-02,-4.227507225584231643e-02,-4.007369632057065229e-02,-3.617077500818367819e-02,-3.027519598407136039e-02,-2.208534495681009277e-02,-1.129416773290399523e-02,2.404880374590424516e-03,1.931100909664159454e-02,3.970842291339475583e-02,6.385785835211590933e-02,9.198740360973990671e-02,1.242826982224861515e-01,1.608766337989491202e-01,2.018387000015560429e-01,2.471641425462001163e-01,2.967631215104196696e-01,3.504500782008340143e-01,4.079335367274437574e-01,4.688065817644657685e-01,5.325382662535148581e-01,5.984662115544653327e-01,6.657906673309046397e-01,7.335702988686519932e-01,8.007199652140306601e-01,8.660107421875274936e-01,9.280724297488279761e-01,9.853987632055892787e-01,1.036355522296890319e+00,1.079191701256613234e+00,1.112053866678144098e+00,1.133003788562256808e+00,1.140039383635848225e+00,1.131118959281295355e+00,1.104188691714433901e+00,1.057213213990173761e+00,9.882091286884623349e-01,8.952811975166524716e-01,7.766608964148835614e-01,6.307469609975392411e-01,4.561474842962549570e-01,2.517230678272457389e-01,1.663046906316013873e-02,-2.496338654562236525e-01,-5.471910407862539127e-01,-8.757384297787743632e-01,-1.234510601585167899e+00,-1.622243225842602943e+00,-2.037140733207301935e+00,-2.476848519966642126e+00,-2.938430480534894862e+00,-3.418352636047677695e+00,-3.912473599482115816e+00,-4.416042577350317799e+00
0.000000000000000000e+00,1.049545026196920958e-11,6.562591021047868030e-10,7.218200490785493257e-09,3.867918756740836790e-08,1.388350190406312191e-07,3.842501342140090410e-07,8.826818770664770974e-07,1.755115178557148984e-06,3.094806725184597425e-06,4.897767230263050171e-06,6.960900565338847867e-06,8.746512235074044704e-06,9.214996263414117339e-06,6.631067898564043624e-06,-1.647246801474826685e-06,-1.938372967462054764e-05,-5.166628480917843485e-05,-1.050761420013437974e-04,-1.878008728891643624e-04,-3.096662295450584705e-04,-4.820609713199530471e-04,-7.177292568287302246e-04,-1.030406991512048884e-03,-1.434281838077665783e-03,-1.943261464369909009e-03,-2.570041008271610732e-03,-3.324968605890508098e-03,-4.214717015601741890e-03,-5.240779668962457574e-03,-6.397820619200147128e-03,-7.671919509219768916e-03,-9.038764462137107575e-03,-1.046185728328316057e-02,-1.189080609608155793e-02,-1.325979003791549760e-02,-1.448628843283862426e-02,-1.547017246156795305e-02,-1.609326031624434480e-02,-1.621943674941171698e-02,-1.569543445173317286e-02,-1.435236754134044598e-02,-1.200809642587487118e-02,-8.470488311683970276e-03,-3.541618698515628869e-03,2.977063554158350563e-03,1.127861131397789145e-02,2.154352762606018615e-02,3.393185288731238175e-02,4.857449028723215961e-02,6.556390452479082809e-02,8.494436471210788098e-02,1.067019377705732408e-01,1.307544725020598764e-01,1.569418458142066986e-01,1.850167702043511442e-01,2.146364844697228047e-01,2.453556666458540092e-01,2.766209183692004414e-01,3.077671722856222813e-01,3.380163679685814770e-01,3.664787263957793861e-01,3.921569278548258652e-01,4.139534628947648676e-01,4.306813805128685280e-01,4.410786023002797873e-01,4.438259061480157031e-01,4.375686089753336172e-01,4.209418956847715276e-01,3.925996523306687358e-01,3.512465667206228770e-01,2.956731610002493182e-01,2.247933200672821152e-01,1.376837789808955936e-01,3.362493409664012861e-02,-8.785775118864358468e-02,-2.269525620270601285e-01,-3.835214623406282830e-01,-5.570620983913251445e-01,-7.466728855326912884e-01,-9.510222225218077918e-01,-1.168322893667281370e+00,-1.396312714488072482e+00,-1.632242449897287173e+00,-1.872871983981608812e+00,-2.114475646382537377e+00,-2.352857501691092423e+00,-2.583377285198300566e+00,-2.800987521349385112e+00,-3.000282191395536202e+00,-3.175557125616195631e+00,-3.320882085221104063e+00,-3.430184272280879298e+00,-3.497342765929433384e+00,-3.516293133257495374e+00,-3.481141207836363716e+00,-3.386284772122174491e+00,-3.226541626864585677e+00,-2.997282286104629989e+00,-2.694565305593190185e+00
0.000000000000000000e+00,1.047160555648848541e-11,6.502341922798146021e-10,7.066484340833852736e-09,3.719701456124525176e-08,1.302349083776116670e-07,3.484243187159842307e-07,7.641419564691966033e-07,1.424238868727239854e-06,2.284922329836944712e-06,3.113046318208665485e-06,3.353442636979245496e-06,1.966651570444192153e-06,-2.753204492178489694e-06,-1.336500322469550446e-05,-3.345077141325280835e-05,-6.774367283033702321e-05,-1.221844026015577313e-04,-2.038744518529591221e-04,-3.208946184026006195e-04,-4.819594041899872097e-04,-6.958827907712087030e-04,-9.708384266091328032e-04,-1.313407455943353544e-03,-1.727419874854328090e-03,-2.212610061238447744e-03,-2.763123479125946091e-03,-3.365928843375214953e-03,-3.999207457196185707e-03,-4.630808105832886004e-03,-5.216870835185848619e-03,-5.700735158330617024e-03,-6.012256716150277645e-03,-6.067660222566626481e-03,-5.770054800502324305e-03,-5.010729857234498888e-03,-3.671334942409064904e-03,-1.627025294163272125e-03,1.249374010904777225e-03,5.082167956994149138e-03,9.986579955478318629e-03,1.606160015609487887e-02,2.338201632031766328e-02,3.198980358065060120e-02,4.188510389978083309e-02,5.301707930576383954e-02,6.527497282536105783e-02,7.847975516567927412e-02,9.237677126183106713e-02,1.066298265119716565e-01,1.208171656814798905e-01,1.344297961081170334e-01,1.468725893126228144e-01,1.574685601323735640e-01,1.654666692314840648e-01,1.700534230153269988e-01,1.703684548994966186e-01,1.655241644974086712e-01,1.546293682042815809e-01,1.368167781456340326e-01,1.112739794601149551e-01,7.727742195616964238e-02,3.422878544160917746e-02,-1.830707691726691719e-02,-8.056356100042964818e-02,-1.525341797931488164e-01,-2.339360756430380606e-01,-3.241764711000985622e-01,-4.223234205694724741e-01,-5.270822600238536104e-01,-6.367791499069561656e-01,-7.493530634999219231e-01,-8.623574866655671078e-01,-9.729729632829813291e-01,-1.078031443228430364e+00,-1.174053167086164029e+00,-1.257296555853397058e+00,-1.323821268087407299e+00,-1.369564245976500283e+00,-1.390428201824466026e+00,-1.382381604859544533e+00,-1.341568823768469532e+00,-1.264428672642707197e+00,-1.147819207730252700e+00,-9.891462408127081885e-01,-7.864926839015247140e-01,-5.387455311459367069e-01,-2.457170290911725452e-01,9.174360302883775853e-02,4.716516549847890594e-01,8.908053898846358676e-01,1.344725207493080665e+00,1.827617059531899901e+00,2.332363403491013898e+00,2.850544610133066925e+00,3.372493264374253563e+00,3.887383222960761664e+00,4.383354621484229163e+00,4.847675266745371303e+00,5.266938020009471089e+00
0.000000000000000000e+00,1.043812953285253400e-11,6.417988339928609485e-10,6.855044831130177436e-09,3.514482104109034969e-08,1.184286215611258130e-07,2.997649249637120006e-07,6.052150907459727504e-07,9.874525510893520303e-07,1.235171910814269933e-06,8.487850629379888802e-07,-1.110107817132935099e-06,-6.180056397145978967e-06,-1.664845144915887235e-05,-3.565689453418876615e-05,-6.722715302032193023e-05,-1.161689348367702399e-04,-1.878316201708590686e-04,-2.876671987886186182e-04,-4.205813470447957369e-04,-5.900638762310670251e-04,-7.971083640209033041e-04,-1.038952926419956044e-03,-1.307698699525461361e-03,-1.588888227731930858e-03,-1.860150852102848218e-03,-2.090044399873356752e-03,-2.237239922409983272e-03,-2.250206851494108984e-03,-2.067557818868428609e-03,-1.619203863478612228e-03,-8.284505962494278673e-04,3.848666010909252279e-04,2.100155162681627535e-03,4.390749170339496195e-03,7.317574842167774186e-03,1.092194313391312184e-02,1.521769506502340663e-02,2.018300697702515856e-02,2.575224171621014885e-02,3.180830302967559142e-02,3.817600936362253866e-02,4.461704483417948397e-02,5.082706471686136013e-02,5.643552617757877088e-02,6.100877870752292181e-02,6.405688039506932108e-02,6.504450457585497780e-02,6.340616678520072380e-02,5.856583611331955819e-02,4.996080152285401615e-02,3.706944761548545270e-02,1.944236256149957376e-02,-3.264038215126967811e-03,-3.125242580768154699e-02,-6.454928605517047668e-02,-1.029709386309237973e-01,-1.460924867712561914e-01,-1.932214533483819774e-01,-2.433779167424560963e-01,-2.952829500521891304e-01,-3.473570818548750161e-01,-3.977303304767948466e-01,-4.442651137431752328e-01,-4.845930026903509935e-01,-5.161658743499701885e-01,-5.363215326111206993e-01,-5.423633180968180367e-01,-5.316526322598613685e-01,-5.017126751357142700e-01,-4.503410609728361047e-01,-3.757283543325950492e-01,-2.765789860590506799e-01,-1.522304896517007455e-01,-2.766570088239729639e-03,1.708807956886424784e-01,3.668452011032416471e-01,5.822605834698260097e-01,8.132217543056492470e-01,1.054775160509080711e+00,1.300943803736717586e+00,1.544789503234093919e+00,1.778514756738869274e+00,1.993605348921228648e+00,2.181013598578418922e+00,2.331380753146978346e+00,2.435295567606407197e+00,2.483584586316192055e+00,2.467628127855689968e+00,2.379694505756664302e+00,2.213283656091086016e+00,1.963470141281998815e+00,1.627234512675795219e+00,1.203771294257872881e+00,6.947614438576121820e-01,1.045970973300269918e-01,-5.594532616759948507e-01,-1.287150315819782120e+00,-2.065270051428118592e+00,-2.877678867716988886e+00
0.000000000000000000e+00,1.039114924945414175e-11,6.300061950426298756e-10,6.561368455335721903e-09,3.232076894921163765e-08,1.023793556437009119e-07,2.346322298789888432e-07,3.964929978767887825e-07,4.269001524698060962e-07,-7.508957580087403195e-08,-1.884412616490893641e-06,-6.284705641006661672e-06,-1.517041098702641789e-05,-3.107422050915106696e-05,-5.707309870834709285e-05,-9.652732350702235124e-05,-1.526153783288748081e-04,-2.276437848966137432e-04,-3.221349436860496758e-04,-4.337267064900959183e-04,-5.559527721006429345e-04,-6.770102301531991497e-04,-7.786561134207307814e-04,-8.354045933108828316e-04,-8.142162103396823969e-04,-6.748761748319398674e-04,-3.712467537017230925e-04,1.464535363001861470e-04,9.282450948236665653e-04,2.019833119016125472e-03,3.456974940244543926e-03,5.258949108540004851e-03,7.421425310668689282e-03,9.909154601945108221e-03,1.264901238932204450e-02,1.552402215699822188e-02,1.836905576946790131e-02,2.096893636307717301e-02,2.305965348690050543e-02,2.433333028484885308e-02,2.444745473463579011e-02,2.303870014464846905e-02,1.974141690407302946e-02,1.421058464853869156e-02,6.148682538984263403e-03,-4.664419654821267899e-03,-1.833980674993404558e-02,-3.484769948470852613e-02,-5.398737381510738259e-02,-7.536095647512289220e-02,-9.835338194286763480e-02,-1.221208310152929188e-01,-1.455898759131424025e-01,-1.674693177457758642e-01,-1.862763122940227500e-01,-2.003778401366899942e-01,-2.080478964442933343e-01,-2.075399726601565298e-01,-1.971735042838738683e-01,-1.754320022548667979e-01,-1.410696139210520228e-01,-9.322192342928239950e-02,-3.151595501715574732e-02,4.382635759726508790e-02,1.318974713623591033e-01,2.310327851165739910e-01,3.387648719438554612e-01,4.518094394429537086e-01,5.660883281534827560e-01,6.767937624975557398e-01,7.784966246356674890e-01,8.652997594834581641e-01,9.310352877558647489e-01,9.695026709005184484e-01,9.747419219972754956e-01,9.413339898396105854e-01,8.647180707100451391e-01,7.415135423753496102e-01,5.698324884912722155e-01,3.495675067020760363e-01,8.263877898825673640e-02,-2.268156780427668384e-01,-5.723219993915635850e-01,-9.450386718090028060e-01,-1.333822697253685519e+00,-1.725402471118157255e+00,-2.104662414556401462e+00,-2.455040067543855731e+00,-2.759031526603482387e+00,-2.998795963490846095e+00,-3.156844683765800852e+00,-3.216794996443073540e+00,-3.164164303676105572e+00,-2.987175526070211085e+00,-2.677541495551599038e+00,-2.231193501169840943e+00,-1.648917966726876960e+00,-9.368654402250529145e-01,-1.068978056204687166e-01,8.232570457577883527e-01
0.000000000000000000e+00,1.032525126351959681e-11,6.135546164234696790e-10,6.155426281107021691e-09,2.846850738050524240e-08,8.087000340782310362e-08,1.492956086347507376e-07,1.306967020943505235e-07,-2.620755886757073630e-07,-1.615893213454213485e-06,-4.924393881451670957e-06,-1.164232407890532469e-05,-2.363291100280264781e-05,-4.295244599393732249e-05,-7.142629875787117472e-05,-1.099938214692321306e-04,-1.578358179964313554e-04,-2.113450737415969386e-04,-2.630533008228289581e-04,-3.006802306470724600e-04,-3.065145305024435420e-04,-2.573631378072672614e-04,-1.253072419514577685e-04,1.205273152504394616e-04,5.110442810889518055e-04,1.073058902671076122e-03,1.824088147061164429e-03,2.766313008829135184e-03,3.880152648528645276e-03,5.118062178549116943e-03,6.399314404240628515e-03,7.606629602081181087e-03,8.585555789823022879e-03,9.147456832440933883e-03,9.076823869639349604e-03,8.143380601577383804e-03,6.119107267316609318e-03,2.799873939263433555e-03,-1.969126310534757927e-03,-8.265487035863869347e-03,-1.606110841315487592e-02,-2.519546384641561595e-02,-3.535331049560740124e-02,-4.604974372545166117e-02,-5.662549380856259085e-02,-6.625512070515028606e-02,-7.397025675234361608e-02,-7.869927278701353834e-02,-7.932371655574757541e-02,-7.475063176264283571e-02,-6.399847309684643382e-02,-4.629286967789513624e-02,-2.116705709787818773e-02,1.143949006434684390e-02,5.109171843865515511e-02,9.678708659252481528e-02,1.469093822708220087e-01,1.992161480932368167e-01,2.508665550674747391e-01,2.984948730070825507e-01,3.383323733416557788e-01,3.663776345714920279e-01,3.786119237912161095e-01,3.712527654002123478e-01,3.410351867637247958e-01,2.855066877303865103e-01,2.033189727949504533e-01,9.449717116006696449e-02,-3.933410263357293990e-02,-1.947887116633055526e-01,-3.666407431321735966e-01,-5.478472741992732598e-01,-7.296854301406867638e-01,-9.020116788173586642e-01,-1.053644778933643389e+00,-1.172866340922458228e+00,-1.248024924071667874e+00,-1.268221414907044098e+00,-1.224045601752810741e+00,-1.108326904770308818e+00,-9.168566704093442654e-01,-6.490357971362342715e-01,-3.084001667239784084e-01,9.702224201949614935e-02,5.545643634087148444e-01,1.047017688221273835e+00,1.552998878880871070e+00,2.047596941117206359e+00,2.503297674069639545e+00,2.891165798610435100e+00,3.182248183855034718e+00,3.349144876352907030e+00,3.367679184361329625e+00,3.218584905569191523e+00,2.889118903256697291e+00,2.374501532634927248e+00,1.679086641305302718e+00,8.171675490105281270e-01,-1.866641762772949797e-01,-1.297674216266804015e+00
